No,BlockID,Previous,PH,Volt,Datetime,Hash
7878,62c7bc8d1e857,02240705,7.127967,2.556966,13:11:41 08-07-2022,3653803
7879,62c7bc991c612,3653803,7.00454,2.579183,13:11:53 08-07-2022,3851813
7880,62c7bca526423,3851813,6.883824,2.600912,13:12:05 08-07-2022,8275785
7881,62c7bcb1293d3,8275785,7.206637,2.542805,13:12:17 08-07-2022,8313594
7882,62c7bcbd317bb,8313594,6.858051,2.605551,13:12:29 08-07-2022,891363
7883,62c7bcc9306f8,891363,7.178152,2.547933,13:12:41 08-07-2022,4953941
7884,62c7bcd536130,4953941,6.948928,2.589193,13:12:53 08-07-2022,6268996
7885,62c7bce139e9c,6268996,6.881111,2.6014,13:13:05 08-07-2022,7927795
7886,62c7bced439c8,7927795,7.119829,2.558431,13:13:17 08-07-2022,8598076
7887,62c7bcf944e23,8598076,7.190361,2.545735,13:13:29 08-07-2022,8722815
7888,62c7bd054f65a,8722815,7.178152,2.547933,13:13:41 08-07-2022,8357057
7889,62c7bd11500b3,8357057,7.153738,2.552327,13:13:53 08-07-2022,1150877
7890,62c7bd1d5b128,1150877,7.061507,2.568929,13:14:05 08-07-2022,9304476
7891,62c7bd295deb8,9304476,7.104909,2.561116,13:14:17 08-07-2022,5318919
7892,62c7bd35614a0,5318919,7.149669,2.55306,13:14:29 08-07-2022,4462527
7893,62c7bd415d788,4462527,7.168657,2.549642,13:14:41 08-07-2022,1312913
7894,62c7bd4d60439,1312913,7.194427,2.545003,13:14:53 08-07-2022,06575441
7895,62c7bd5960d7c,06575441,7.197143,2.544514,13:15:05 08-07-2022,8137156
7896,62c7bd656f56b,8137156,7.138818,2.555013,13:15:17 08-07-2022,106419
7897,62c7bd716bf4b,106419,6.851272,2.606771,13:15:29 08-07-2022,4390358
7898,62c7bd7d71a7a,4390358,7.163232,2.550618,13:15:41 08-07-2022,4853979
7899,62c7bd8974803,4853979,6.862123,2.604818,13:15:53 08-07-2022,5358667
7900,62c7bd9572459,5358667,7.157806,2.551595,13:16:05 08-07-2022,3490875
7901,62c7bda17bf67,3490875,6.946216,2.589681,13:16:17 08-07-2022,04811442
7902,62c7bdad8368e,04811442,6.965207,2.586263,13:16:29 08-07-2022,01436198
7903,62c7bdb989639,01436198,7.198497,2.544271,13:16:41 08-07-2022,202935
7904,62c7bdc5889bd,202935,7.18222,2.5472,13:16:53 08-07-2022,3138819
7905,62c7bdd187494,3138819,7.001828,2.579671,13:17:05 08-07-2022,2184875
7906,62c7bddd96205,2184875,6.864835,2.60433,13:17:17 08-07-2022,241598
7907,62c7bde9957d0,241598,6.856695,2.605795,13:17:29 08-07-2022,1050327
7908,62c7bdf594413,1050327,6.851269,2.606771,13:17:41 08-07-2022,3783114
7909,62c7be019e8f3,3783114,6.946216,2.589681,13:17:53 08-07-2022,2531406
7910,62c7be0d9d678,2531406,6.976055,2.58431,13:18:05 08-07-2022,8680915
7911,62c7be19a2270,8680915,7.175439,2.548421,13:18:17 08-07-2022,2565776
7912,62c7be25ac619,2565776,6.934009,2.591878,13:18:29 08-07-2022,8796753
7913,62c7be31ab31e,8796753,6.916376,2.595052,13:18:41 08-07-2022,2865207
7914,62c7be3db47b9,2865207,7.167301,2.549886,13:18:53 08-07-2022,4676206
7915,62c7be49ba863,4676206,7.062863,2.568685,13:19:05 08-07-2022,1079589
7916,62c7be55b6d6e,1079589,6.860766,2.605062,13:19:17 08-07-2022,4653645
7917,62c7be61bd193,4653645,6.988262,2.582113,13:19:29 08-07-2022,1008102
7918,62c7be6dbfe9a,1008102,7.174083,2.548665,13:19:41 08-07-2022,9967624
7919,62c7be79c3fb7,9967624,7.076427,2.566243,13:19:53 08-07-2022,1963965
7920,62c7be85ca315,1963965,6.906882,2.596761,13:20:05 08-07-2022,4374475
7921,62c7be91d3280,4374475,7.15645,2.551839,13:20:17 08-07-2022,3321389
7922,62c7be9dda4fa,3321389,7.087277,2.56429,13:20:29 08-07-2022,1803467
7923,62c7bea9d7083,1803467,6.85941,2.605306,13:20:41 08-07-2022,09520781
7924,62c7beb5df974,09520781,6.957066,2.587728,13:20:53 08-07-2022,9215766
7925,62c7bec1e0441,9215766,7.202566,2.543538,13:21:05 08-07-2022,6249161
7926,62c7becdea9f9,6249161,6.891962,2.599447,13:21:17 08-07-2022,2208564
7927,62c7bed9e9992,2208564,7.125255,2.557454,13:21:29 08-07-2022,805451
7928,62c7bee5f3a8b,805451,6.852628,2.606527,13:21:41 08-07-2022,6812607
7929,62c7bef2031a3,6812607,7.180864,2.547444,13:21:54 08-07-2022,5485019
7930,62c7befe03afa,5485019,7.022173,2.576009,13:22:06 08-07-2022,2171286
7931,62c7bf0a08500,2171286,6.866191,2.604085,13:22:18 08-07-2022,04427087
7932,62c7bf160ec53,04427087,7.175439,2.548421,13:22:30 08-07-2022,1840844
7933,62c7bf2211bb7,1840844,7.153738,2.552327,13:22:42 08-07-2022,6359979
7934,62c7bf2e17d39,6359979,6.982837,2.583089,13:22:54 08-07-2022,3432848
7935,62c7bf3a1cda1,3432848,6.883824,2.600912,13:23:06 08-07-2022,03540528
7936,62c7bf462288f,03540528,6.848559,2.607259,13:23:18 08-07-2022,6827736
7937,62c7bf5225d8f,6827736,7.065576,2.568196,13:23:30 08-07-2022,8815977
7938,62c7bf5e320d2,8815977,6.906882,2.596761,13:23:42 08-07-2022,3704212
7939,62c7bf6a321c5,3704212,7.142887,2.55428,13:23:54 08-07-2022,6782362
7940,62c7bf7634a3a,6782362,6.855338,2.606039,13:24:06 08-07-2022,5547279
7941,62c7bf8239505,5547279,7.155094,2.552083,13:24:18 08-07-2022,6189247
7942,62c7bf8e3e166,6189247,6.832281,2.610189,13:24:30 08-07-2022,248283
7943,62c7bf9a40d6e,248283,7.210709,2.542072,13:24:42 08-07-2022,5420814
7944,62c7bfa64ae22,5420814,7.091346,2.563558,13:24:54 08-07-2022,07100773
7945,62c7bfb24e6a6,07100773,6.868904,2.603597,13:25:06 08-07-2022,08048857
7946,62c7bfbe54ede,08048857,7.205281,2.543049,13:25:18 08-07-2022,8511395
7947,62c7bfca54c34,8511395,6.909595,2.596273,13:25:30 08-07-2022,0619967
7948,62c7bfd6604ee,0619967,6.959779,2.58724,13:25:42 08-07-2022,3361267
7949,62c7bfe2642e1,3361267,7.069645,2.567464,13:25:54 08-07-2022,55416
7950,62c7bfee6279d,55416,6.881111,2.6014,13:26:06 08-07-2022,4138277
7951,62c7bffa657fb,4138277,7.113048,2.559651,13:26:18 08-07-2022,652276
7952,62c7c0066ba7d,652276,7.164588,2.550374,13:26:30 08-07-2022,3255695
7953,62c7c0126eacb,3255695,6.934009,2.591878,13:26:42 08-07-2022,6953119
7954,62c7c01e7ce44,6953119,6.862123,2.604818,13:26:54 08-07-2022,5673314
7955,62c7c02a7c73b,5673314,7.094059,2.563069,13:27:06 08-07-2022,4025154
7956,62c7c0367c8de,4025154,7.027598,2.575032,13:27:18 08-07-2022,1492813
7957,62c7c04286049,1492813,6.951641,2.588705,13:27:30 08-07-2022,2315573
7958,62c7c04e8c768,2315573,7.099484,2.562093,13:27:42 08-07-2022,06987309
7959,62c7c05a9244a,06987309,6.965204,2.586263,13:27:54 08-07-2022,4425374
7960,62c7c06693b9f,4425374,6.988262,2.582113,13:28:06 08-07-2022,6115504
7961,62c7c07293d70,6115504,7.094059,2.563069,13:28:18 08-07-2022,2036018
7962,62c7c07e9a0af,2036018,6.891962,2.599447,13:28:30 08-07-2022,8985279
7963,62c7c08a9d25a,8985279,7.11576,2.559163,13:28:42 08-07-2022,8262728
7964,62c7c096a5ea2,8262728,7.085921,2.564534,13:28:54 08-07-2022,9804863
7965,62c7c0a2a6834,9804863,6.889249,2.599935,13:29:06 08-07-2022,4102498
7966,62c7c0aeb13c7,4102498,7.053369,2.570394,13:29:18 08-07-2022,303426
7967,62c7c0bab1908,303426,7.111691,2.559896,13:29:30 08-07-2022,950205
7968,62c7c0c6bbc3a,950205,6.898744,2.598226,13:29:42 08-07-2022,7327243
7969,62c7c0d2c0220,7327243,7.157806,2.551595,13:29:54 08-07-2022,7017427
7970,62c7c0dec0e70,7017427,6.805154,2.615072,13:30:06 08-07-2022,5091095
7971,62c7c0eace65d,5091095,6.830924,2.610434,13:30:18 08-07-2022,1783422
7972,62c7c0f6c910d,1783422,7.152381,2.552571,13:30:30 08-07-2022,1838279
7973,62c7c102ce06e,1838279,7.11576,2.559163,13:30:42 08-07-2022,07739794
7974,62c7c10ed2b15,07739794,6.95571,2.587972,13:30:54 08-07-2022,2399023
7975,62c7c11adb695,2399023,6.886537,2.600423,13:31:06 08-07-2022,7703933
7976,62c7c126dbf20,7703933,7.18629,2.546468,13:31:18 08-07-2022,4339635
7977,62c7c132e1fed,4339635,6.82957,2.610677,13:31:30 08-07-2022,3602978
7978,62c7c13ee6b2c,3602978,6.97063,2.585287,13:31:42 08-07-2022,4488626
7979,62c7c14aebdc6,4488626,7.184933,2.546712,13:31:54 08-07-2022,1225405
7980,62c7c15702c64,1225405,7.058794,2.569417,13:32:07 08-07-2022,6007608
7981,62c7c162f357b,6007608,6.801,2.61582,13:32:18 08-07-2022,04371631
7982,62c7c16f08b6c,04371631,6.94079,2.590658,13:32:31 08-07-2022,5415793
7983,62c7c17b09d88,5415793,7.22427,2.539631,13:32:43 08-07-2022,5827148
7984,62c7c1870eeb5,5827148,7.114404,2.559407,13:32:55 08-07-2022,7441005
7985,62c7c193138a6,7441005,7.100841,2.561849,13:33:07 08-07-2022,1240778
7986,62c7c19f18aea,1240778,7.083208,2.565022,13:33:19 08-07-2022,3429729
7987,62c7c1ab24cd6,3429729,7.170013,2.549397,13:33:31 08-07-2022,0989747
7988,62c7c1b7218c6,0989747,7.269029,2.531575,13:33:43 08-07-2022,9943347
7989,62c7c1c32669f,9943347,6.896031,2.598714,13:33:55 08-07-2022,6901348
7990,62c7c1cf3207c,6901348,6.9001,2.597982,13:34:07 08-07-2022,4752851
7991,62c7c1db2ff85,4752851,7.092702,2.563313,13:34:19 08-07-2022,8976817
7992,62c7c1e73578e,8976817,7.137462,2.555257,13:34:31 08-07-2022,8938771
7993,62c7c1f343e92,8938771,6.908238,2.596517,13:34:43 08-07-2022,4663053
7994,62c7c1ff3dec7,4663053,6.934009,2.591878,13:34:55 08-07-2022,2568561
7995,62c7c20b43efe,2568561,7.122542,2.557942,13:35:07 08-07-2022,9289311
7996,62c7c2175d25e,9289311,6.898744,2.598226,13:35:19 08-07-2022,42618
7997,62c7c2234c459,42618,7.142887,2.55428,13:35:31 08-07-2022,355125
7998,62c7c22f50965,355125,7.050656,2.570882,13:35:43 08-07-2022,5702499
7999,62c7c23b5f8a3,5702499,6.802441,2.615561,13:35:55 08-07-2022,3396038
8000,62c7c24761c6c,3396038,6.816004,2.613119,13:36:07 08-07-2022,400713
8001,62c7c25360996,400713,6.848559,2.607259,13:36:19 08-07-2022,2032493
8002,62c7c25f6e7c4,2032493,7.159163,2.551351,13:36:31 08-07-2022,5586779
8003,62c7c26b6a44f,5586779,7.214773,2.541341,13:36:43 08-07-2022,6258921
8004,62c7c2776ef47,6258921,6.816004,2.613119,13:36:55 08-07-2022,3197798
8005,62c7c28378caf,3197798,7.031667,2.5743,13:37:07 08-07-2022,886495
8006,62c7c28f80538,886495,7.108978,2.560384,13:37:19 08-07-2022,7682506
8007,62c7c29b7cf81,7682506,7.08999,2.563802,13:37:31 08-07-2022,4135875
8008,62c7c2a7845c0,4135875,7.199853,2.544026,13:37:43 08-07-2022,8331049
8009,62c7c2b38dd21,8331049,7.071001,2.56722,13:37:55 08-07-2022,5183628
8010,62c7c2bf8d929,5183628,6.897388,2.59847,13:38:07 08-07-2022,02765167
8011,62c7c2cb910d3,02765167,7.118473,2.558675,13:38:19 08-07-2022,5578366
8012,62c7c2d795575,5578366,7.133392,2.555989,13:38:31 08-07-2022,6840211
8013,62c7c2e39dff7,6840211,7.004538,2.579183,13:38:43 08-07-2022,6877679
8014,62c7c2efb6132,6877679,6.807867,2.614584,13:38:55 08-07-2022,3621637
8015,62c7c2fba6778,3621637,6.788877,2.618002,13:39:07 08-07-2022,6438951
8016,62c7c307abb10,6438951,6.809223,2.61434,13:39:19 08-07-2022,6944125
8017,62c7c313b04e1,6944125,6.80651,2.614828,13:39:31 08-07-2022,6546538
8018,62c7c31faf79e,6546538,6.760395,2.623129,13:39:43 08-07-2022,8351775
8019,62c7c32bb4100,8351775,7.030311,2.574544,13:39:55 08-07-2022,9945702
8020,62c7c337b9c96,9945702,7.144243,2.554036,13:40:07 08-07-2022,3773713
8021,62c7c343bd6d3,3773713,7.203925,2.543293,13:40:19 08-07-2022,8575257
8022,62c7c34fca8be,8575257,7.218844,2.540608,13:40:31 08-07-2022,5258936
8023,62c7c35bcccd2,5258936,6.986908,2.582356,13:40:43 08-07-2022,1668366
8024,62c7c367cc6c1,1668366,6.798372,2.616293,13:40:55 08-07-2022,5586584
8025,62c7c373d604d,5586584,6.981483,2.583333,13:41:07 08-07-2022,9185289
8026,62c7c37fdb5f7,9185289,7.201212,2.543782,13:41:19 08-07-2022,7688217
8027,62c7c38bda1d2,7688217,7.145599,2.553792,13:41:31 08-07-2022,7864622
8028,62c7c397defb1,7864622,6.847203,2.607503,13:41:43 08-07-2022,3423156
8029,62c7c3a3e8eee,3423156,7.088634,2.564046,13:41:55 08-07-2022,8840118
8030,62c7c3aff1b39,8840118,7.255466,2.534016,13:42:07 08-07-2022,09322405
8031,62c7c3bc0114f,09322405,7.123898,2.557698,13:42:20 08-07-2022,5825044
8032,62c7c3c803356,5825044,6.818717,2.612631,13:42:32 08-07-2022,05110002
8033,62c7c3d404ab8,05110002,6.816004,2.613119,13:42:44 08-07-2022,519431
8034,62c7c3e00f706,519431,6.786165,2.61849,13:42:56 08-07-2022,0874455
8035,62c7c3ec15bdd,0874455,7.161876,2.550862,13:43:08 08-07-2022,2631069
8036,62c7c3f8124b4,2631069,7.222913,2.539876,13:43:20 08-07-2022,5376933
8037,62c7c4041bdb8,5376933,7.157806,2.551595,13:43:32 08-07-2022,3822707
8038,62c7c4101d96e,3822707,6.837706,2.609213,13:43:44 08-07-2022,4206612
8039,62c7c41c21e1f,4206612,6.825414,2.611425,13:43:56 08-07-2022,6774564
8040,62c7c4282de61,6774564,7.203925,2.543293,13:44:08 08-07-2022,1299874
8041,62c7c4342b494,1299874,6.790234,2.617758,13:44:20 08-07-2022,3274059
8042,62c7c44035af7,3274059,7.205278,2.54305,13:44:32 08-07-2022,3483242
8043,62c7c44c33e72,3483242,6.962492,2.586751,13:44:44 08-07-2022,5248132
8044,62c7c45840e5f,5248132,6.999113,2.58016,13:44:56 08-07-2022,2487692
8045,62c7c46442d61,2487692,7.107622,2.560628,13:45:08 08-07-2022,6338215
8046,62c7c47041f44,6338215,6.845847,2.607748,13:45:20 08-07-2022,7598943
8047,62c7c47c469f1,7598943,6.801085,2.615805,13:45:32 08-07-2022,4429484
8048,62c7c4884b2cc,4429484,6.951641,2.588705,13:45:44 08-07-2022,4191568
8049,62c7c4944fe9f,4191568,6.810579,2.614096,13:45:56 08-07-2022,2342147
8050,62c7c4a054b28,2342147,6.826855,2.611166,13:46:08 08-07-2022,6428622
8051,62c7c4ac5915f,6428622,6.8472,2.607504,13:46:20 08-07-2022,8186932
8052,62c7c4b86a088,8186932,6.93808,2.591146,13:46:32 08-07-2022,3349507
8053,62c7c4c46f7f1,3349507,7.180864,2.547444,13:46:44 08-07-2022,1343424
8054,62c7c4d0675fe,1343424,6.95571,2.587972,13:46:56 08-07-2022,3421696
8055,62c7c4dc73146,3421696,6.820074,2.612387,13:47:08 08-07-2022,9365427
8056,62c7c50375a72,None,6.778027,2.619955,13:47:47 08-07-2022,7015779
8057,62c7c50f7a62f,7015779,7.165945,2.55013,13:47:59 08-07-2022,004259109
8058,62c7c51b7e3d8,004259109,7.167301,2.549886,13:48:11 08-07-2022,7315513
8059,62c7c527833bd,7315513,6.810579,2.614096,13:48:23 08-07-2022,7916054
8060,62c7c533874bf,7916054,7.163232,2.550618,13:48:35 08-07-2022,7439779
8061,62c7c53f8b73e,7439779,6.851272,2.606771,13:48:47 08-07-2022,2996736
8062,62c7c54b92fc1,2996736,7.198497,2.544271,13:48:59 08-07-2022,1824222
8063,62c7c557a5b6d,1824222,6.929939,2.592611,13:49:11 08-07-2022,01378155
8064,62c7c5639b979,01378155,7.106266,2.560872,13:49:23 08-07-2022,4580257
8065,62c7c56fa07b6,4580257,6.826855,2.611166,13:49:35 08-07-2022,838564
8066,62c7c57ba649c,838564,7.157806,2.551595,13:49:47 08-07-2022,7065529
8067,62c7c587a99d5,7065529,6.82143,2.612143,13:49:59 08-07-2022,481189
8068,62c7c593b15cd,481189,7.160519,2.551106,13:50:11 08-07-2022,6840519
8069,62c7c59fb6902,6840519,6.851269,2.606771,13:50:23 08-07-2022,07721019
8070,62c7c5abbad3e,07721019,6.788877,2.618002,13:50:35 08-07-2022,5230794
8071,62c7c5b7bdb6e,5230794,6.866191,2.604085,13:50:47 08-07-2022,9740424
8072,62c7c5c3c1622,9740424,6.837708,2.609212,13:50:59 08-07-2022,1980166
8073,62c7c5cfc62c2,1980166,6.863476,2.604574,13:51:11 08-07-2022,9454213
8074,62c7c5dbcaac6,9454213,7.157806,2.551595,13:51:23 08-07-2022,8428584
8075,62c7c5e7d212f,8428584,6.8472,2.607504,13:51:35 08-07-2022,6089374
8076,62c7c5f3d8378,6089374,7.15645,2.551839,13:51:47 08-07-2022,5526079
8077,62c7c5ffda920,5526079,6.875686,2.602376,13:51:59 08-07-2022,3066694
8078,62c7c60be69ea,3066694,7.091346,2.563558,13:52:11 08-07-2022,6223201
8079,62c7c617e4c9f,6223201,6.864832,2.60433,13:52:23 08-07-2022,9757826
8080,62c7c623d9b60,9757826,7.222913,2.539876,13:52:35 08-07-2022,009940267
8081,62c7c62fe14fd,009940267,7.054725,2.570149,13:52:47 08-07-2022,02088976
8082,62c7c63be4396,02088976,6.816004,2.613119,13:52:59 08-07-2022,146621
8083,62c7c647e46c6,146621,6.860764,2.605062,13:53:11 08-07-2022,5591632
8084,62c7c653e9c29,5591632,7.198499,2.54427,13:53:23 08-07-2022,6018487
8085,62c7c65feddc7,6018487,7.245971,2.535725,13:53:35 08-07-2022,8514861
8086,62c7c66c019d3,8514861,7.058794,2.569417,13:53:48 08-07-2022,574568
8087,62c7c677f3685,574568,6.88518,2.600667,13:53:59 08-07-2022,5662208
8088,62c7c6840d059,5662208,6.902812,2.597494,13:54:12 08-07-2022,7696177
8089,62c7c6901463b,7696177,6.931296,2.592367,13:54:24 08-07-2022,9706924
8090,62c7c69c1b37c,9706924,6.868902,2.603598,13:54:36 08-07-2022,7939058
8091,62c7c6a812231,7939058,6.9001,2.597982,13:54:48 08-07-2022,2907571
8092,62c7c6b421d1d,2907571,6.901453,2.597738,13:55:00 08-07-2022,5178652
8093,62c7c6c01b90d,5178652,7.045231,2.571858,13:55:12 08-07-2022,8681055
8094,62c7c6cc21210,8681055,7.072357,2.566976,13:55:24 08-07-2022,8764454
8095,62c7c6d8549d3,8764454,7.103553,2.56136,13:55:36 08-07-2022,9700058
8096,62c7c6e42e495,9700058,7.08999,2.563802,13:55:48 08-07-2022,1181901
8097,62c7c6f02ed46,1181901,6.813292,2.613607,13:56:00 08-07-2022,8977071
8098,62c7c6fc31ecd,8977071,7.141531,2.554524,13:56:12 08-07-2022,5371438
8099,62c7c70837e35,5371438,6.830927,2.610433,13:56:24 08-07-2022,4972843
8100,62c7c714446f4,4972843,7.155094,2.552083,13:56:36 08-07-2022,2645727
8101,62c7c7204123e,2645727,6.85661,2.60581,13:56:48 08-07-2022,794837
8102,62c7c72c4af30,794837,6.932652,2.592123,13:57:00 08-07-2022,291661
8103,62c7c73851dbb,291661,7.053369,2.570394,13:57:12 08-07-2022,8831353
8104,62c7c74457285,8831353,7.098128,2.562337,13:57:24 08-07-2022,7525076
8105,62c7c7505558d,7525076,6.971986,2.585042,13:57:36 08-07-2022,1121017
8106,62c7c75c58f31,1121017,6.989618,2.581869,13:57:48 08-07-2022,1959466
8107,62c7c7685e4bf,1959466,6.894675,2.598958,13:58:00 08-07-2022,5105155
8108,62c7c77464349,5105155,7.087277,2.56429,13:58:12 08-07-2022,2147431
8109,62c7c780674db,2147431,7.072357,2.566976,13:58:24 08-07-2022,5614746
8110,62c7c78c6b7c9,5614746,6.992331,2.58138,13:58:36 08-07-2022,06295121
8111,62c7c79871e4c,06295121,6.844488,2.607992,13:58:48 08-07-2022,8564362
8112,62c7c7a471cbb,8564362,7.080495,2.565511,13:59:00 08-07-2022,1952833
8113,62c7c7b077414,1952833,7.014032,2.577474,13:59:12 08-07-2022,2772865
8114,62c7c7bc83704,2772865,7.087277,2.56429,13:59:24 08-07-2022,427538
8115,62c7c7c87f6fc,427538,6.825499,2.61141,13:59:36 08-07-2022,673149
8116,62c7c7d482669,673149,7.106266,2.560872,13:59:48 08-07-2022,4361624
8117,62c7c7e088031,4361624,7.228339,2.538899,14:00:00 08-07-2022,7501278
8118,62c7c7ec93983,7501278,7.202566,2.543538,14:00:12 08-07-2022,02207124
8119,62c7c7f893df1,02207124,7.113048,2.559651,14:00:24 08-07-2022,255685
8120,62c7c8049e152,255685,7.127967,2.556966,14:00:36 08-07-2022,2245696
8121,62c7c8109fb64,2245696,7.151025,2.552815,14:00:48 08-07-2022,4482956
8122,62c7c81ca35c3,4482956,6.906882,2.596761,14:01:00 08-07-2022,8585715
8123,62c7c828ad5ce,8585715,6.881111,2.6014,14:01:12 08-07-2022,7645627
8124,62c7c834addf0,7645627,7.142887,2.55428,14:01:24 08-07-2022,516638
8125,62c7c840b3d27,516638,6.92587,2.593343,14:01:36 08-07-2022,8258076
8126,62c7c84cb8c5d,8258076,6.905525,2.597005,14:01:48 08-07-2022,3810767
8127,62c7c858bee81,3810767,7.110335,2.56014,14:02:00 08-07-2022,9360639
8128,62c7c864c318b,9360639,6.799728,2.616049,14:02:12 08-07-2022,6493335
8129,62c7c870cb6f1,6493335,7.007251,2.578695,14:02:24 08-07-2022,3991357
8130,62c7c87ccff5e,3991357,7.107622,2.560628,14:02:36 08-07-2022,07729542
8131,62c7c888d3991,07729542,6.924514,2.593587,14:02:48 08-07-2022,9069635
8132,62c7c894d6ac9,9069635,7.046587,2.571614,14:03:00 08-07-2022,9554836
8133,62c7c8a0dda15,9554836,6.946216,2.589681,14:03:12 08-07-2022,9436905
8134,62c7c8acde077,9436905,7.024886,2.575521,14:03:24 08-07-2022,1448569
8135,62c7c8b8e29e6,1448569,7.195786,2.544758,14:03:36 08-07-2022,2466125
8136,62c7c8c4e90a1,2466125,6.74539,2.62583,14:03:48 08-07-2022,4920539
8137,62c7c8d0eb638,4920539,7.296155,2.526692,14:04:00 08-07-2022,1618975
8138,62c7c8dcf07ac,1618975,6.715466,2.631216,14:04:12 08-07-2022,9242495
8139,62c7c8e9001bd,9242495,7.119829,2.558431,14:04:25 08-07-2022,4534107
8140,62c7c8f506e52,4534107,7.096771,2.562581,14:04:37 08-07-2022,3269349
8141,62c7c9011262d,3269349,6.822786,2.611898,14:04:49 08-07-2022,4310571
8142,62c7c90d10102,4310571,7.148312,2.553304,14:05:01 08-07-2022,1359798
8143,62c7c9191ac34,1359798,7.198499,2.54427,14:05:13 08-07-2022,9994261
8144,62c7c9251c0a2,9994261,7.245971,2.535725,14:05:25 08-07-2022,1873581
8145,62c7c9311f274,1873581,7.222913,2.539876,14:05:37 08-07-2022,9742303
8146,62c7c93d2afa4,9742303,7.19714,2.544515,14:05:49 08-07-2022,147923
8147,62c7c9492813f,147923,7.187646,2.546224,14:06:01 08-07-2022,5970128
8148,62c7c955312ac,5970128,7.125255,2.557454,14:06:13 08-07-2022,5936085
8149,62c7c96135643,5936085,6.848557,2.60726,14:06:25 08-07-2022,1052345
8150,62c7c96d35a2d,1052345,6.843131,2.608236,14:06:37 08-07-2022,9566471
8151,62c7c9793b0fb,9566471,7.144243,2.554036,14:06:49 08-07-2022,9157363
8152,62c7c9853f1c3,9157363,6.839062,2.608969,14:07:01 08-07-2022,4411703
8153,62c7c9914aa7d,4411703,7.039805,2.572835,14:07:13 08-07-2022,9418304
8154,62c7c99d4c31c,9418304,6.891959,2.599447,14:07:25 08-07-2022,8747836
8155,62c7c9a954826,8747836,7.141531,2.554524,14:07:37 08-07-2022,145635
8156,62c7c9b55120c,145635,6.851272,2.606771,14:07:49 08-07-2022,5978627
8157,62c7c9c1560c9,5978627,7.100841,2.561849,14:08:01 08-07-2022,7762655
8158,62c7c9cd59c21,7762655,7.183577,2.546956,14:08:13 08-07-2022,8828081
8159,62c7c9d95fad0,8828081,7.096771,2.562581,14:08:25 08-07-2022,7275311
8160,62c7c9e56cf06,7275311,7.066932,2.567952,14:08:37 08-07-2022,8140273
8161,62c7c9f172728,8140273,7.038449,2.573079,14:08:49 08-07-2022,2879238
8162,62c7c9fd6cd3d,2879238,6.967919,2.585774,14:09:01 08-07-2022,3942112
8163,62c7ca0971a6a,3942112,6.896031,2.598714,14:09:13 08-07-2022,1002523
8164,62c7ca157b0a2,1002523,7.302938,2.525471,14:09:25 08-07-2022,7370479
8165,62c7ca217aaf9,7370479,6.741152,2.626593,14:09:37 08-07-2022,006274581
8166,62c7ca2d83766,006274581,7.228336,2.538899,14:09:49 08-07-2022,5499332
8167,62c7ca3985cbc,5499332,6.906882,2.596761,14:10:01 08-07-2022,3022056
8168,62c7ca4588176,3022056,7.069645,2.567464,14:10:13 08-07-2022,2900307
8169,62c7ca518e516,2900307,7.152381,2.552571,14:10:25 08-07-2022,01701701
8170,62c7ca5d92a61,01701701,6.905525,2.597005,14:10:37 08-07-2022,1931156
8171,62c7ca699bfde,1931156,6.891962,2.599447,14:10:49 08-07-2022,6909242
8172,62c7ca75a1aef,6909242,6.954353,2.588216,14:11:01 08-07-2022,4607696
8173,62c7ca819ffc6,4607696,7.121185,2.558187,14:11:13 08-07-2022,7334532
8174,62c7ca8da2d19,7334532,6.818717,2.612631,14:11:25 08-07-2022,5035563
8175,62c7ca99a9086,5035563,7.17137,2.549153,14:11:37 08-07-2022,4887829
8176,62c7caa5add73,4887829,6.967919,2.585774,14:11:49 08-07-2022,9678983
8177,62c7cab1b9cbb,9678983,6.79566,2.616781,14:12:01 08-07-2022,6390715
8178,62c7cabdb51a3,6390715,6.813292,2.613607,14:12:13 08-07-2022,3945845
8179,62c7cac9c3a6d,3945845,6.772602,2.620932,14:12:25 08-07-2022,09907174
8180,62c7cad5c0bee,09907174,6.9001,2.597982,14:12:37 08-07-2022,7768215
8181,62c7cae1c260f,7768215,7.014035,2.577474,14:12:49 08-07-2022,2901983
8182,62c7caedc8154,2901983,7.165945,2.55013,14:13:01 08-07-2022,4231487
8183,62c7caf9d120c,4231487,7.220198,2.540364,14:13:13 08-07-2022,8211708
8184,62c7cb05cf951,8211708,6.902812,2.597494,14:13:25 08-07-2022,3169196
8185,62c7cb11da201,3169196,6.792947,2.61727,14:13:37 08-07-2022,6977524
8186,62c7cb1dd877b,6977524,7.134749,2.555745,14:13:49 08-07-2022,05222976
8187,62c7cb29dcd87,05222976,7.210706,2.542073,14:14:01 08-07-2022,1618121
8188,62c7cb35e5bba,1618121,6.828211,2.610922,14:14:13 08-07-2022,6112503
8189,62c7cb41e940d,6112503,6.878398,2.601888,14:14:25 08-07-2022,5520147
8190,62c7cb4ded74e,5520147,7.085921,2.564534,14:14:37 08-07-2022,3577425
8191,62c7cb5a03aea,3577425,7.069645,2.567464,14:14:50 08-07-2022,755465
8192,62c7cb660089a,755465,7.117116,2.558919,14:15:02 08-07-2022,4377031
8193,62c7cb7208d10,4377031,6.881111,2.6014,14:15:14 08-07-2022,777115
